id,Robot Name,Robot Type,Map Name,Error Code,Title,Description,status,Assigned User,note,Time Stamp,Resolution Time,Resolution Time (s),Unique ID
380077,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:43:59 +07:00,00h 00m 11s,11,d35e38e5-04cf-40af-ab13-f07cef3fb290
380076,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:43:41 +07:00,00h 05m 21s,321,14cfacf6-fdd0-4c32-8131-634837f71f61
380074,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:43:39 +07:00,00h 00m 02s,2,327d8c47-d1de-45e7-9404-4915528b0a7d
380073,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:43:35 +07:00,00h 00m 04s,4,6366305c-3988-4dd9-b6e6-3e7688d7aa35
380072,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:43:26 +07:00,00h 00m 08s,8,14cfacf6-fdd0-4c32-8131-634837f71f61
380070,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:43:25 +07:00,00h 00m 01s,1,8e760973-c5b2-4555-b152-b2f74d8443b9
380069,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:43:24 +07:00,00h 00m 01s,1,dc59fbab-3e03-43f6-9014-01019c983c83
380068,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:43:16 +07:00,00h 00m 08s,8,14cfacf6-fdd0-4c32-8131-634837f71f61
380066,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:43:14 +07:00,00h 00m 02s,2,4d5e19c0-f20b-46ea-9646-92dc5eba6d8e
380065,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:43:07 +07:00,00h 00m 07s,7,5f0931cf-ec54-4dc8-a7ca-524bd3f4bd7c
380064,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:43:05 +07:00,00h 00m 02s,2,14cfacf6-fdd0-4c32-8131-634837f71f61
380062,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:43:04 +07:00,00h 00m 01s,1,b72b2b24-833c-4850-882e-58fd0305bcad
380061,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:43:03 +07:00,00h 00m 01s,1,363265d5-3888-4c49-93a8-fc39164ec5be
380060,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:42:40 +07:00,00h 01m 14s,74,c98a262b-8447-4355-b8bd-650c4f57ca86
380059,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:42:40 +07:00,00h 00m 00s,0,92ab2d14-3071-409f-b0b4-4434ae25c569
380058,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EHFL4-1.49,Drive Motor Fault - Main Driver Fault,"""Set: Main Contactor driver is either open or shorted. This fault can be set only when Main Enable = On.Clear: Restore/repair any external wiring or device coil to the correct state",RESOLVED,,,2026-08-04 20:42:38 +07:00,00h 00m 00s,0,4f1d8ae9-15b5-4ac9-9d82-0a4bef9d6299
380057,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_4', 'actions': [{'actionType': 'customInstantAction', 'actionId': 'e0bf85e9-7fa6-4060-b121-db0f600918b7', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_4/remove_error'}, {'key': 'data', 'value': {'error_id': '55d18f15-e5c2-4e4a-a25a-9168fef24ce9'}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 20:42:38 +07:00,00h 00m 00s,0,
380056,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_4', 'actions': [{'actionType': 'customInstantAction', 'actionId': 'e2670104-7085-4941-989d-bd7a86f5083d', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_4/tms_retry'}, {'key': 'data', 'value': {}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 20:42:33 +07:00,00h 00m 04s,4,
380055,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH2-2.4,E-Stop not released properly. Press Resume button.,,RESOLVED,,,2026-08-04 20:42:28 +07:00,00h 00m 10s,10,55d18f15-e5c2-4e4a-a25a-9168fef24ce9
380054,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:42:27 +07:00,00h 00m 11s,11,c8834f67-ffe4-4ee1-b24d-f2c863329719
380053,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ESFL1-2.20,Monitoring Topic Error,,RESOLVED,,,2026-08-04 20:41:53 +07:00,00h 00m 01s,1,0498aba2-d172-4ef0-9f00-eb1862781f62
380052,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:38:28 +07:00,00h 00m 02s,2,2f459809-3fce-48f1-8617-14228e2d27dd
380051,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:38:27 +07:00,00h 00m 01s,1,581b5194-1608-4e92-b2bb-358963f0f12a
380050,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:37:33 +07:00,00h 00m 00s,0,77e95a90-074c-4abd-b9ad-9143a27df5da
380049,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:37:32 +07:00,00h 00m 00s,0,71c92746-4d55-4971-993a-56f1eacfd416
380048,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:37:24 +07:00,00h 00m 01s,1,defbd2ed-505d-4521-b283-b3f1f14f97bf
380047,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:37:22 +07:00,00h 00m 02s,2,1f0023ac-9587-4f9d-99ed-99bc31a7e8a6
380046,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:36:55 +07:00,00h 00m 04s,4,b8ce1a6e-0126-4add-ae2d-cacb71dfc9ad
380045,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:36:45 +07:00,00h 00m 00s,0,ccaaaafb-db03-46cc-91db-75a3dcdbc08d
380044,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:36:44 +07:00,00h 00m 01s,1,443b9c21-607b-4e76-8234-0b5c5621f3aa
380043,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:34:18 +07:00,00h 00m 00s,0,a696ea2d-f3af-4029-b6b4-75c260a60095
380042,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:34:15 +07:00,00h 00m 03s,3,b5e5ea3c-01ac-40dd-8099-c86574b97384
380041,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:33:50 +07:00,00h 00m 01s,1,2ee6d7c9-7f5d-4964-a977-1661330d151b
380040,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:33:42 +07:00,00h 00m 01s,1,73b658db-dfac-4fdf-a0d3-a659a1c0b88e
380039,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:33:12 +07:00,00h 00m 01s,1,5fdcf26e-b909-42e6-bde0-1d459287d4ce
380038,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:33:11 +07:00,00h 00m 01s,1,a2d197f9-ea50-4d5e-a7b4-21baab9e051e
380037,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:31:34 +07:00,00h 00m 00s,0,cd1052b4-a008-4a77-837c-5e5f1cf7232d
380036,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:31:33 +07:00,00h 00m 01s,1,029f25ed-5df0-45ce-bf2c-c8ad83810e61
380035,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:23:21 +07:00,00h 19m 41s,1181,14cfacf6-fdd0-4c32-8131-634837f71f61
380033,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:23:20 +07:00,00h 00m 01s,1,4103e00b-6d7d-4a47-b54f-b755fdebed92
380032,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:23:19 +07:00,00h 00m 01s,1,14cfacf6-fdd0-4c32-8131-634837f71f61
380030,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:23:18 +07:00,00h 00m 01s,1,247cb920-5a64-4772-a492-d2c995088c3b
380029,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:21:26 +07:00,00h 00m 00s,0,99b69a3a-99a5-4588-bffa-4ba0ad01257b
380028,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:21:15 +07:00,00h 00m 11s,11,e62ce80e-b0fa-45d5-af0b-e53729b799a8
380027,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:21:04 +07:00,00h 00m 01s,1,e861699e-d148-4573-a1d8-f4b286a7a036
380026,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:21:03 +07:00,00h 00m 01s,1,6e38f559-45b3-4ed0-88c7-0c61974552f5
380025,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:20:37 +07:00,00h 02m 41s,161,14cfacf6-fdd0-4c32-8131-634837f71f61
380023,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:20:36 +07:00,00h 00m 01s,1,b729bde1-f38e-44bb-a837-3a64c4bff9b5
380022,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:20:35 +07:00,00h 00m 01s,1,85d64805-0e54-43f5-94a5-a12b1853f5d5
380021,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:20:33 +07:00,00h 00m 02s,2,14cfacf6-fdd0-4c32-8131-634837f71f61
380019,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:20:32 +07:00,00h 00m 01s,1,a5ceb446-4b65-46e7-b5fd-aebf975183f7
380018,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:20:31 +07:00,00h 00m 01s,1,14cfacf6-fdd0-4c32-8131-634837f71f61
380016,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:20:30 +07:00,00h 00m 01s,1,5160858d-342a-4c72-9274-05b0734577a5
380015,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:20:29 +07:00,00h 00m 01s,1,3ccad8d1-7ce3-4a86-b67a-68b23c0f652b
380014,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:20:28 +07:00,00h 00m 01s,1,14cfacf6-fdd0-4c32-8131-634837f71f61
380012,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:20:27 +07:00,00h 00m 01s,1,b0ab9875-8f3b-4f03-8dd2-79d063141f60
380011,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:20:18 +07:00,00h 00m 01s,1,be1a7250-a005-4133-8faf-b9e4e93ba7c2
380010,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:20:11 +07:00,00h 00m 06s,6,ac5b9bf2-c6b6-440b-aa3d-38118884fe2f
380009,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:20:10 +07:00,00h 00m 01s,1,657fcb9e-e2dc-4797-9a6a-bd97ed51495c
380008,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:20:07 +07:00,00h 00m 20s,20,14cfacf6-fdd0-4c32-8131-634837f71f61
380006,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:20:06 +07:00,00h 00m 03s,3,d28d2a08-bf26-4922-b55d-4074555daea6
380005,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:20:06 +07:00,00h 00m 01s,1,6db19970-dd58-42ea-bac5-7297b164ada3
380004,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:20:05 +07:00,00h 00m 01s,1,9cd92231-17ab-4926-852d-cc703ce59768
380003,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:20:04 +07:00,00h 00m 00s,0,137110c8-5408-415a-9edc-c9e485960125
380002,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:19:54 +07:00,00h 00m 06s,6,6c3aae14-d8a6-4f99-bd6b-98d040a0e6c0
380001,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:19:54 +07:00,00h 00m 10s,10,14cfacf6-fdd0-4c32-8131-634837f71f61
379999,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:19:53 +07:00,00h 00m 01s,1,dcb19d86-4efc-4d26-aa6a-d42621473858
379998,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:19:52 +07:00,00h 00m 00s,0,7a2f8d66-35cf-42b3-bb2f-5e58af5ac315
379997,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:19:52 +07:00,00h 00m 00s,0,e5607902-f5f5-4efb-88d0-2f53607b745e
379996,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ESFL1-2.12,Software has crashed : obstacle stopper,,RESOLVED,,,2026-08-04 20:19:51 +07:00,00h 00m 04s,4,1c488620-2b15-4144-a480-2c54a7f9a912
379995,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:19:51 +07:00,00h 00m 01s,1,5642f1d2-8bb8-47f9-842c-d2f63c9a3f5e
379994,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:19:50 +07:00,00h 00m 00s,0,079a7a21-5fbc-48f6-b858-99027bee4dea
379993,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:19:50 +07:00,00h 00m 00s,0,7b422147-9c1f-43b9-9e74-585819dcafd7
379992,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_3', 'actions': [{'actionType': 'customInstantAction', 'actionId': '0306ced3-47cb-40e9-8ff4-2388cfe340d0', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_3/remove_error'}, {'key': 'data', 'value': {'error_id': '5f055d1f-91a6-4302-95d9-ce584aa9f8f2'}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 20:19:50 +07:00,00h 00m 00s,0,
379991,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ESFL1-2.12,Software has crashed : obstacle stopper,,RESOLVED,,,2026-08-04 20:19:44 +07:00,00h 00m 06s,6,5f055d1f-91a6-4302-95d9-ce584aa9f8f2
379990,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:19:39 +07:00,00h 00m 00s,0,6aa254f2-cee3-4590-a89d-5943dbd7fcd3
379989,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:19:28 +07:00,00h 00m 10s,10,3908be76-c456-4cdf-815f-3f94074e8a5a
379988,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:19:24 +07:00,00h 00m 28s,28,14cfacf6-fdd0-4c32-8131-634837f71f61
379986,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:19:22 +07:00,00h 00m 02s,2,a453f095-ee3c-4038-968e-5e1d3c938cd1
379985,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:19:02 +07:00,00h 00m 20s,20,c10c04b6-e5f9-4791-b797-f0df2e804af8
379984,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:18:49 +07:00,00h 00m 13s,13,14cfacf6-fdd0-4c32-8131-634837f71f61
379982,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:18:48 +07:00,00h 00m 01s,1,72030bd3-36a5-42e2-81e0-0be87d541221
379981,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,WF1-1.2,Robot is Offline,,RESOLVED,,,2026-08-04 20:15:46 +07:00,00h 03m 33s,213,
379980,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH8-8.2,Fork HW Timeout,,RESOLVED,,,2026-08-04 20:14:17 +07:00,00h 03m 37s,217,3b3fff6d-489a-4fa1-bb60-68833b2f2dc1
379979,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ESFL1-2.12,Software has crashed : obstacle stopper,,RESOLVED,,,2026-08-04 20:14:12 +07:00,00h 00m 05s,5,a83a139d-1960-43ac-a8f9-3dd210b8354e
379978,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_4', 'actions': [{'actionType': 'customInstantAction', 'actionId': '9e83de5b-1278-4371-afe4-a613c354b86b', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_4/remove_error'}, {'key': 'data', 'value': {'error_id': 'bc800fa9-37ae-438f-a194-15c3515bcf9d'}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 20:14:10 +07:00,00h 00m 00s,0,
379977,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ESFL1-2.12,Software has crashed : obstacle stopper,,RESOLVED,,,2026-08-04 20:14:05 +07:00,00h 00m 07s,7,bc800fa9-37ae-438f-a194-15c3515bcf9d
379976,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:12:48 +07:00,00h 00m 00s,0,979116b7-bd97-4701-9e72-f9c7bb30b222
379975,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:12:47 +07:00,00h 00m 01s,1,b9b0466b-d4ab-49f5-8005-97244807b6bb
379974,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:12:45 +07:00,00h 00m 00s,0,bd420ad2-3419-4b34-af6d-cfce3e4d3b9e
379973,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:12:42 +07:00,00h 00m 03s,3,bc5ae75b-feb8-430c-aae5-d77526e8ebc0
379972,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:12:41 +07:00,00h 00m 01s,1,f2a1e8f6-d4fc-4221-9031-3a55d480a70f
379971,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:12:40 +07:00,00h 00m 01s,1,f0937424-7ac6-453e-bef1-04d51a13ffb6
379970,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:12:29 +07:00,00h 00m 01s,1,7c7bc7ef-60ad-476c-bc10-880cd3bc936d
379969,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:12:27 +07:00,00h 00m 00s,0,20887e68-d0bd-42ac-93a0-0ff6dc1bb585
379968,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:12:18 +07:00,00h 00m 00s,0,db06d977-f47f-41dd-9457-355b70662ec1
379967,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:12:16 +07:00,00h 00m 01s,1,29bee4a6-43e6-4cdd-b12e-7236c83f67ba
379966,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES6-6.38,Fork limit activated before goal reached,,RESOLVED,,,2026-08-04 20:11:12 +07:00,00h 01m 27s,87,8a48c8b6-9aa9-469f-a27a-a537a479519a
379965,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 20:11:03 +07:00,00h 07m 45s,465,14cfacf6-fdd0-4c32-8131-634837f71f61
379964,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:11:01 +07:00,00h 00m 02s,2,6d64b1c2-0cd5-45cd-97d3-b5552fcc9155
379962,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:10:32 +07:00,00h 00m 29s,29,8cc88c59-8f76-4f02-b6c2-5d3bf84407e2
379961,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,WF1-1.2,Robot is Offline,,RESOLVED,,,2026-08-04 20:10:23 +07:00,00h 03m 15s,195,
379960,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH8-8.2,Fork HW Timeout,,RESOLVED,,,2026-08-04 20:09:17 +07:00,00h 01m 06s,66,317a1997-d195-4ae7-a041-df4b2a1dfdbc
379959,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH1-1.15,Unable to talk to motor driver,,RESOLVED,,,2026-08-04 20:09:08 +07:00,00h 00m 00s,0,69413b67-6905-403c-bcac-bd6dbba0f33c
379958,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH8-8.2,Fork HW Timeout,,RESOLVED,,,2026-08-04 20:09:08 +07:00,00h 00m 00s,0,0ae1984c-ce4c-40fa-a8df-4cfa4a170a5d
379956,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:09:08 +07:00,00h 00m 00s,0,137d28dc-e54c-42e5-938a-b290d1863727
379955,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:09:03 +07:00,00h 00m 04s,4,400c1479-9a6c-4544-b8ac-ace95672804b
379954,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH8-8.2,Fork HW Timeout,,RESOLVED,,,2026-08-04 20:09:03 +07:00,00h 00m 00s,0,0ae1984c-ce4c-40fa-a8df-4cfa4a170a5d
379952,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 20:09:00 +07:00,00h 00m 03s,3,2bc1cd1c-7175-430e-b92e-2eaec7226ddf
379951,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 20:08:59 +07:00,00h 00m 00s,0,31f53b1b-49ce-4de0-bb91-2ac38449113a
